Gender,Nationality,Refugee Status,Disability status,Youth (18-35),Program Name,Sponsorship Type,Graduation Date,Cohort,Education Level,Placement Status,Graduation Year,Graduation Month
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,June 2025,UACE,Open to work,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,June 2025,Bachelor's Degree,Employed,2025,12
Female,Somali,Yes,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,Certificate,Open to work,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,UACE,Employed,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,UACE,Open to work,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,UCE,Employed,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,UACE,Open to work,2025,12
Female,Somali,Yes,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,Certificate,Open to work,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,Yes,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,Bachelor's Degree,Employed,2025,12
Female,Somali,Yes,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,UCE,Open to work,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,UCE,Open to work,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,UACE,Open to work,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,UACE,Open to work,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,UACE,Employed,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,UACE,Employed,2025,12
Female,Somali,Yes,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,UCE,Open to work,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,UCE,Open to work,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,UACE,Open to work,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,UACE,Open to work,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,UACE,Employed,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,Certificate,Open to work,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,UACE,Employed,2025,12
Female,Somali,Yes,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,Certificate,Open to work,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,Diploma,Open to work,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,Certificate,Open to work,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,UACE,Employed,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,Certificate,Open to work,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,Certificate,Employed,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,UCE,Open to work,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,UACE,Open to work,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,July 2025,UCE,Open to work,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2025-12-11,June 2025,UACE,Open to work,2025,12
Male,Ugandan,No,Yes,Yes,Foundations of Software Development,Self-sponsored,2025-12-11,June 2025,UACE,Employed,2025,12
Male,Ugandan,No,No,Yes,Foundations of Software Development,Self-sponsored,2025-12-11,June 2025,UACE,Employed,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,Self-sponsored,2025-12-11,July 2025,UACE,Employed,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,Self-sponsored,2025-12-11,July 2025,UCE,Open to work,2025,12
Male,Ugandan,No,No,Yes,Foundations of Software Development,Self-sponsored,2025-12-11,July 2025,UACE,Open to work,2025,12
Female,Ugandan,No,No,Yes,Foundations of Software Development,Self-sponsored,2025-12-11,July 2025,UACE,Employed,2025,12
Female,Ugandan,No,No,Yes,CSE - Javascript,10X Scholarship,2025-12-11,May 2025,UACE,Employed,2025,12
Male,Ugandan,No,No,Yes,CSE - Javascript,Self-sponsored,2025-12-11,May 2025,UACE,Employed,2025,12
Female,Ugandan,No,No,Yes,CSE - Javascript,10X Scholarship,2025-12-11,May 2025,UCE,Open to work,2025,12
Female,Ugandan,No,No,Yes,CSE - Javascript,10X Scholarship,2025-12-11,May 2025,UCE,Open to work,2025,12
Female,Ugandan,No,No,Yes,CSE - Javascript,10X Scholarship,2025-12-11,May 2025,UCE,Open to work,2025,12
Female,Ugandan,No,No,Yes,CSE - Javascript,10X Scholarship,2025-12-11,May 2025,UCE,Employed,2025,12
Male,Ugandan,No,Yes,Yes,CSE - Javascript,UNDP Scholarship,2025-12-05,May 2025,UACE,Employed,2025,12
Female,Ugandan,No,No,Yes,CSE - Javascript,UNDP Scholarship,2025-12-05,May 2025,Bachelor's Degree,Open to work,2025,12
Female,Ugandan,No,No,Yes,CSE - Javascript,Self-sponsored,2025-12-11,May 2025,Bachelor's Degree,Employed,2025,12
Male,Congolese,Yes,No,Yes,CSE - Javascript,Self-sponsored,2025-12-11,May 2025,Certificate,Employed,2025,12
Male,Burundian,Yes,No,Yes,CSE - Javascript,Self-sponsored,2025-12-11,May 2025,Certificate,Employed,2025,12
Male,Ugandan,No,No,Yes,CSE - Javascript,Self-sponsored,2025-12-11,May 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,CSE - Javascript,10X Scholarship,2025-12-11,May 2025,Bachelor's Degree,Employed,2025,12
Male,Ugandan,No,No,Yes,CSE - Javascript,Self-sponsored,2025-12-11,May 2025,Diploma,Employed,2025,12
Female,Ugandan,No,Yes,Yes,CSE - Javascript,10X Scholarship,2025-12-11,May 2025,UACE,Open to work,2025,12
Male,Ugandan,No,No,Yes,CSE - Javascript,Self-sponsored,2025-12-11,May 2025,UACE,Employed,2025,12
Female,Congolese,Yes,No,Yes,CSE - Javascript,10X Scholarship,2025-12-11,May 2025,Bachelor's Degree,Open to work,2025,12
Male,Congolese,Yes,Yes,Yes,CSE - Javascript,UNDP Scholarship,2025-12-05,May 2025,Certificate,Open to work,2025,12
Male,Ugandan,No,No,Yes,CSE - Javascript,UNDP Scholarship,2025-12-05,May 2025,UACE,Open to work,2025,12
Female,Ugandan,No,No,Yes,CSE - Javascript,Self-sponsored,2025-12-11,May 2025,Bachelor's Degree,Employed,2025,12
Male,Ugandan,No,No,Yes,CSE - Javascript,UNDP Scholarship,2025-12-05,May 2025,Bachelor's Degree,Open to work,2025,12
Female,Ugandan,No,No,Yes,CSE - Javascript,10X Scholarship,2025-12-11,May 2025,Bachelor's Degree,Employed,2025,12
Male,Ugandan,No,No,Yes,CSE - Javascript,Self-sponsored,2025-12-11,May 2025,Master's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,CSE - Javascript,10X Scholarship,2025-12-11,May 2025,UACE,Employed,2025,12
Female,Congolese,Yes,No,Yes,CSE - Javascript,Self-sponsored,2025-12-11,May 2025,UACE,Open to work,2025,12
Male,Ugandan,No,No,Yes,CSE - Python,UNDP Scholarship,2025-12-05,May 2025,Bachelor's Degree,Employed,2025,12
Male,Ugandan,No,No,Yes,CSE - Python,UNDP Scholarship,2025-12-05,May 2025,Certificate,Employed,2025,12
Female,Burundian,Yes,No,Yes,CSE - Python,10X Scholarship,2025-12-11,May 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,CSE - Javascript,10X Scholarship,2025-12-11,May 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,CSE - Python,10X Scholarship,2025-12-11,May 2025,Bachelor's Degree,Open to work,2025,12
Male,Ugandan,No,No,Yes,CSE - Python,Self-sponsored,2025-12-11,May 2025,Diploma,Open to work,2025,12
Male,Ugandan,No,No,Yes,CSE - Python,Self-sponsored,2025-12-11,May 2025,UACE,Open to work,2025,12
Female,Ugandan,No,No,Yes,CSE - Python,10X Scholarship,2025-12-11,May 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,CSE - Python,UNDP Scholarship,2025-12-05,May 2025,UACE,Open to work,2025,12
Female,Ugandan,No,No,Yes,CSE - Python,10X Scholarship,2025-12-11,May 2025,Bachelor's Degree,Employed,2025,12
Male,Ugandan,No,No,Yes,CSE - Python,Self-sponsored,2025-12-11,May 2025,UACE,Open to work,2025,12
Male,Ugandan,No,No,Yes,CSE - Python,UNDP Scholarship,2025-12-05,May 2025,Diploma,Employed,2025,12
Female,Ugandan,No,No,Yes,CSE - Python,Self-sponsored,2025-12-11,May 2025,Bachelor's Degree,Employed,2025,12
Male,Ugandan,No,No,Yes,CSE - Python,Self-sponsored,2025-12-11,May 2025,UACE,Open to work,2025,12
Male,Ugandan,No,No,Yes,CSE - Python,Self-sponsored,2025-12-11,May 2025,Diploma,Employed,2025,12
Male,Ugandan,No,No,Yes,CSE - Python,UNDP Scholarship,2025-12-05,May 2025,Certificate,Employed,2025,12
Female,Ugandan,No,No,Yes,CSE - Python,UNDP Scholarship,2025-12-05,May 2025,Bachelor's Degree,Employed,2025,12
Male,Ugandan,No,No,Yes,Data Science & ML,Self-sponsored,2025-12-11,June 2025,Master's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,10X Scholarship,2025-12-11,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,10X Scholarship,2025-12-11,June 2025,UACE,Employed,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,10X Scholarship,2025-12-11,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,10X Scholarship,2025-12-11,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,10X Scholarship,2025-12-11,June 2025,UCE,Open to work,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,10X Scholarship,2025-12-11,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,10X Scholarship,2025-12-11,June 2025,Certificate,Employed,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,10X Scholarship,2025-12-11,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,Self-sponsored,2025-12-11,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,10X Scholarship,2025-12-11,June 2025,UACE,Open to work,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,10X Scholarship,2025-12-11,June 2025,UACE,Employed,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,10X Scholarship,2025-12-11,June 2025,Bachelor's Degree,Open to work,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,10X Scholarship,2025-12-11,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,10X Scholarship,2025-12-11,June 2025,UACE,Employed,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,10X Scholarship,2025-12-11,June 2025,Bachelor's Degree,Open to work,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,10X Scholarship,2025-12-11,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,10X Scholarship,2025-12-11,June 2025,Bachelor's Degree,Employed,2025,12
Male,Ugandan,No,No,Yes,Data Science & ML,Self-sponsored,2025-12-11,June 2025,Bachelor's Degree,Open to work,2025,12
Male,Ugandan,No,No,Yes,Data Science & ML,Self-sponsored,2025-12-11,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,10X Scholarship,2025-12-11,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,10X Scholarship,2025-12-11,June 2025,Bachelor's Degree,Employed,2025,12
Male,Ugandan,No,No,Yes,Data Science & ML,Self-sponsored,2025-12-11,June 2025,Certificate,Open to work,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,10X Scholarship,2025-12-11,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,Self-sponsored,2025-12-11,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,10X Scholarship,2025-12-11,June 2025,Bachelor's Degree,Open to work,2025,12
Male,Ugandan,No,No,Yes,Data Science & ML,Self-sponsored,2025-12-11,June 2025,UACE,Employed,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,10X Scholarship,2025-12-11,June 2025,Diploma,Employed,2025,12
Male,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,Bachelor's Degree,Employed,2025,12
Male,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,Certificate,Open to work,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,Bachelor's Degree,Open to work,2025,12
Male,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,UACE,Employed,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,UACE,Open to work,2025,12
Male,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,UACE,Employed,2025,12
Male,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,Bachelor's Degree,Employed,2025,12
Male,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,Bachelor's Degree,Employed,2025,12
Male,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,UACE,Open to work,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,Bachelor's Degree,Employed,2025,12
Male,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,Bachelor's Degree,Open to work,2025,12
Male,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,Bachelor's Degree,Open to work,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,Bachelor's Degree,Employed,2025,12
Male,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,Bachelor's Degree,Open to work,2025,12
Male,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,Bachelor's Degree,Employed,2025,12
Male,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,UACE,Employed,2025,12
Male,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,Bachelor's Degree,Employed,2025,12
Male,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,UACE,Employed,2025,12
Male,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,Diploma,Employed,2025,12
Male,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,Certificate,Employed,2025,12
Male,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,UACE,Open to work,2025,12
Male,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,Bachelor's Degree,Open to work,2025,12
Male,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,Bachelor's Degree,Employed,2025,12
Male,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,Certificate,Employed,2025,12
Male,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,Diploma,Employed,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,Certificate,Open to work,2025,12
Male,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,Diploma,Employed,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,Certificate,Open to work,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,UNDP Scholarship,2025-12-05,June 2025,Diploma,Open to work,2025,12
Female,Ugandan,No,No,Yes,Data Science & ML,10X Scholarship,2025-12-11,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Product Management,10X Scholarship,2025-12-11,June 2025,Certificate,Employed,2025,12
Female,Ugandan,No,No,Yes,Product Management,10X Scholarship,2025-12-11,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Product Management,10X Scholarship,2025-12-11,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Product Management,10X Scholarship,2025-12-11,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Product Management,10X Scholarship,2025-12-11,June 2025,Bachelor's Degree,Open to work,2025,12
Female,Ugandan,No,No,Yes,Product Management,10X Scholarship,2025-12-11,June 2025,UACE,Open to work,2025,12
Female,Ugandan,No,No,Yes,Product Management,10X Scholarship,2025-12-11,June 2025,Certificate,Employed,2025,12
Female,Ugandan,No,No,Yes,Product Management,10X Scholarship,2025-12-11,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Product Management,10X Scholarship,2025-12-11,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Product Management,10X Scholarship,2025-12-11,June 2025,Diploma,Employed,2025,12
Female,Ugandan,No,No,Yes,Product Management,10X Scholarship,2025-12-11,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Product Management,10X Scholarship,2025-12-11,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,Yes,Yes,Product Management,10X Scholarship,2025-12-11,June 2025,UACE,Employed,2025,12
Female,Ugandan,No,No,Yes,Product Management,10X Scholarship,2025-12-11,June 2025,Bachelor's Degree,Open to work,2025,12
Female,Ugandan,No,No,Yes,Product Management,10X Scholarship,2025-12-11,June 2025,Certificate,Employed,2025,12
Female,Ugandan,No,No,Yes,Product Management,10X Scholarship,2025-12-11,June 2025,Certificate,Employed,2025,12
Female,Ugandan,No,No,Yes,Product Management,10X Scholarship,2025-12-11,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Product Management,10X Scholarship,2025-12-11,June 2025,Diploma,Employed,2025,12
Female,Ugandan,No,No,Yes,Product Management,10X Scholarship,2025-12-11,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Product Management,10X Scholarship,2025-12-11,June 2025,Certificate,Employed,2025,12
Female,Ugandan,No,No,Yes,Product Management,10X Scholarship,2025-12-11,June 2025,Certificate,Employed,2025,12
Female,Congolese,Yes,No,Yes,Product Management,10X Scholarship,2025-12-11,June 2025,Certificate,Employed,2025,12
Female,Ugandan,No,No,Yes,Product Management,Self-sponsored,2025-12-11,June 2025,Bachelor's Degree,Employed,2025,12
Female,Ugandan,No,No,Yes,Product Design (UX/UI),10X Scholarship,2025-12-11,June 2025,Certificate,Employed,2025,12
Female,South Sudanese,Yes,No,Yes,Product Design (UX/UI),10X Scholarship,2025-12-11,June 2025,Certificate,Employed,2025,12
Female,Ugandan,No,No,Yes,Product Design (UX/UI),10X Scholarship,2025-12-11,June 2025,Diploma,Open to work,2025,12
